Origin Movement ID,Origin Display Name,Destination Movement ID,Destination Display Name,Date Range,Mean Travel Time (Seconds),Range - Lower Bound Travel Time (Seconds),Range - Upper Bound Travel Time (Seconds)
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2939,507551 (2939),"9/30/2017 - 12/31/2017, Every day, Daily Average",1557,1139,2127
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2940,508441 (2940),"9/30/2017 - 12/31/2017, Every day, Daily Average",2469,1935,3148
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2941,508452 (2941),"9/30/2017 - 12/31/2017, Every day, Daily Average",2397,1813,3167
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2947,508284 (2947),"9/30/2017 - 12/31/2017, Every day, Daily Average",1749,1252,2441
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2948,507572 (2948),"9/30/2017 - 12/31/2017, Every day, Daily Average",1673,1140,2455
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2951,508283 (2951),"9/30/2017 - 12/31/2017, Every day, Daily Average",1994,1483,2680
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2952,910940 (2952),"9/30/2017 - 12/31/2017, Every day, Daily Average",2169,1676,2806
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2953,507534 (2953),"9/30/2017 - 12/31/2017, Every day, Daily Average",1589,1080,2337
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2954,508446 (2954),"9/30/2017 - 12/31/2017, Every day, Daily Average",2474,1875,3262
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2958,508393 (2958),"9/30/2017 - 12/31/2017, Every day, Daily Average",2089,1552,2810
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2960,508272 (2960),"9/30/2017 - 12/31/2017, Every day, Daily Average",1805,1315,2475
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2961,910921 (2961),"9/30/2017 - 12/31/2017, Every day, Daily Average",2161,1685,2769
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2963,507571 (2963),"9/30/2017 - 12/31/2017, Every day, Daily Average",1594,1054,2408
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2964,507561 (2964),"9/30/2017 - 12/31/2017, Every day, Daily Average",1554,1030,2342
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2967,507500 (2967),"9/30/2017 - 12/31/2017, Every day, Daily Average",2122,1677,2683
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2969,508382 (2969),"9/30/2017 - 12/31/2017, Every day, Daily Average",2027,1497,2744
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2970,508472 (2970),"9/30/2017 - 12/31/2017, Every day, Daily Average",2140,1578,2902
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2971,508271 (2971),"9/30/2017 - 12/31/2017, Every day, Daily Average",1996,1455,2737
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2973,508471 (2973),"9/30/2017 - 12/31/2017, Every day, Daily Average",2113,1539,2900
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2976,507521 (2976),"9/30/2017 - 12/31/2017, Every day, Daily Average",1740,1237,2447
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2977,507531 (2977),"9/30/2017 - 12/31/2017, Every day, Daily Average",1733,1185,2534
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2979,508464 (2979),"9/30/2017 - 12/31/2017, Every day, Daily Average",2450,1827,3284
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2988,507532 (2988),"9/30/2017 - 12/31/2017, Every day, Daily Average",1543,1016,2341
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2992,508273 (2992),"9/30/2017 - 12/31/2017, Every day, Daily Average",2121,1486,3026
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2993,508282 (2993),"9/30/2017 - 12/31/2017, Every day, Daily Average",1921,1374,2685
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2995,508461 (2995),"9/30/2017 - 12/31/2017, Every day, Daily Average",2351,1762,3136
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",2998,508474 (2998),"9/30/2017 - 12/31/2017, Every day, Daily Average",2334,1755,3103
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3002,508473 (3002),"9/30/2017 - 12/31/2017, Every day, Daily Average",2108,1545,2875
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3003,507480 (3003),"9/30/2017 - 12/31/2017, Every day, Daily Average",1627,1176,2250
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3007,407407 (3007),"9/30/2017 - 12/31/2017, Every day, Daily Average",2162,1729,2702
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3010,507533 (3010),"9/30/2017 - 12/31/2017, Every day, Daily Average",1561,1086,2243
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3011,508291 (3011),"9/30/2017 - 12/31/2017, Every day, Daily Average",1525,1093,2126
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3013,910891 (3013),"9/30/2017 - 12/31/2017, Every day, Daily Average",2370,1908,2943
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3014,910922 (3014),"9/30/2017 - 12/31/2017, Every day, Daily Average",2093,1668,2625
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3016,407402 (3016),"9/30/2017 - 12/31/2017, Every day, Daily Average",2162,1566,2983
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3018,910930 (3018),"9/30/2017 - 12/31/2017, Every day, Daily Average",2026,1608,2552
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3019,910951 (3019),"9/30/2017 - 12/31/2017, Every day, Daily Average",2413,1997,2914
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3028,407460 (3028),"9/30/2017 - 12/31/2017, Every day, Daily Average",1439,963,2149
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3029,508361 (3029),"9/30/2017 - 12/31/2017, Every day, Daily Average",1881,1405,2517
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3031,508371 (3031),"9/30/2017 - 12/31/2017, Every day, Daily Average",1958,1463,2619
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3032,407404 (3032),"9/30/2017 - 12/31/2017, Every day, Daily Average",2079,1521,2839
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3033,508372 (3033),"9/30/2017 - 12/31/2017, Every day, Daily Average",2001,1489,2687
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3034,407395 (3034),"9/30/2017 - 12/31/2017, Every day, Daily Average",2218,1582,3108
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3035,508482 (3035),"9/30/2017 - 12/31/2017, Every day, Daily Average",2116,1567,2856
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3037,407461 (3037),"9/30/2017 - 12/31/2017, Every day, Daily Average",1643,1137,2372
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3039,407394 (3039),"9/30/2017 - 12/31/2017, Every day, Daily Average",2082,1539,2815
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3042,508285 (3042),"9/30/2017 - 12/31/2017, Every day, Daily Average",1667,1215,2286
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3044,508323 (3044),"9/30/2017 - 12/31/2017, Every day, Daily Average",1834,1357,2476
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3046,508483 (3046),"9/30/2017 - 12/31/2017, Every day, Daily Average",2111,1594,2794
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3047,508503 (3047),"9/30/2017 - 12/31/2017, Every day, Daily Average",2124,1573,2867
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3048,407406 (3048),"9/30/2017 - 12/31/2017, Every day, Daily Average",1882,1393,2541
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3052,910901 (3052),"9/30/2017 - 12/31/2017, Every day, Daily Average",2214,1716,2855
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3053,508313 (3053),"9/30/2017 - 12/31/2017, Every day, Daily Average",1733,1251,2400
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3055,508363 (3055),"9/30/2017 - 12/31/2017, Every day, Daily Average",1993,1496,2654
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3057,508321 (3057),"9/30/2017 - 12/31/2017, Every day, Daily Average",1824,1326,2508
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3059,508312 (3059),"9/30/2017 - 12/31/2017, Every day, Daily Average",1640,1189,2260
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3060,407410 (3060),"9/30/2017 - 12/31/2017, Every day, Daily Average",1785,1284,2481
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3063,407443 (3063),"9/30/2017 - 12/31/2017, Every day, Daily Average",1640,1197,2246
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3065,407442 (3065),"9/30/2017 - 12/31/2017, Every day, Daily Average",1693,1165,2458
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3068,407403 (3068),"9/30/2017 - 12/31/2017, Every day, Daily Average",1779,1316,2404
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3069,910911 (3069),"9/30/2017 - 12/31/2017, Every day, Daily Average",2256,1736,2930
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3071,407445 (3071),"9/30/2017 - 12/31/2017, Every day, Daily Average",1516,1118,2054
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3073,407450 (3073),"9/30/2017 - 12/31/2017, Every day, Daily Average",1418,945,2126
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3076,407446 (3076),"9/30/2017 - 12/31/2017, Every day, Daily Average",1460,1048,2033
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3079,407393 (3079),"9/30/2017 - 12/31/2017, Every day, Daily Average",2082,1562,2774
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3080,508492 (3080),"9/30/2017 - 12/31/2017, Every day, Daily Average",2265,1691,3032
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3081,407384 (3081),"9/30/2017 - 12/31/2017, Every day, Daily Average",2031,1516,2720
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3082,508281 (3082),"9/30/2017 - 12/31/2017, Every day, Daily Average",1771,1309,2394
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3084,407381 (3084),"9/30/2017 - 12/31/2017, Every day, Daily Average",1881,1377,2569
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3086,407421 (3086),"9/30/2017 - 12/31/2017, Every day, Daily Average",1691,1287,2221
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3087,407171 (3087),"9/30/2017 - 12/31/2017, Every day, Daily Average",1872,1339,2616
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3088,910973 (3088),"9/30/2017 - 12/31/2017, Every day, Daily Average",1964,1582,2437
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3090,407246 (3090),"9/30/2017 - 12/31/2017, Every day, Daily Average",1629,1109,2391
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3091,407431 (3091),"9/30/2017 - 12/31/2017, Every day, Daily Average",1608,1141,2264
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3092,407430 (3092),"9/30/2017 - 12/31/2017, Every day, Daily Average",1766,1284,2427
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3094,407244 (3094),"9/30/2017 - 12/31/2017, Every day, Daily Average",1388,931,2067
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3095,407420 (3095),"9/30/2017 - 12/31/2017, Every day, Daily Average",1761,1300,2385
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3097,508502 (3097),"9/30/2017 - 12/31/2017, Every day, Daily Average",2157,1609,2890
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3098,910912 (3098),"9/30/2017 - 12/31/2017, Every day, Daily Average",2193,1703,2823
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3100,407241 (3100),"9/30/2017 - 12/31/2017, Every day, Daily Average",1292,886,1882
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3103,508311 (3103),"9/30/2017 - 12/31/2017, Every day, Daily Average",1641,1185,2271
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3104,407432 (3104),"9/30/2017 - 12/31/2017, Every day, Daily Average",1683,1225,2312
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3106,407322 (3106),"9/30/2017 - 12/31/2017, Every day, Daily Average",2054,1552,2717
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3108,407325 (3108),"9/30/2017 - 12/31/2017, Every day, Daily Average",2063,1522,2795
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3110,407321 (3110),"9/30/2017 - 12/31/2017, Every day, Daily Average",2066,1491,2861
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3111,508302 (3111),"9/30/2017 - 12/31/2017, Every day, Daily Average",1663,1185,2332
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3113,407353 (3113),"9/30/2017 - 12/31/2017, Every day, Daily Average",1482,1046,2098
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3114,407383 (3114),"9/30/2017 - 12/31/2017, Every day, Daily Average",1881,1388,2547
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3116,508301 (3116),"9/30/2017 - 12/31/2017, Every day, Daily Average",1598,1134,2250
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3117,407382 (3117),"9/30/2017 - 12/31/2017, Every day, Daily Average",1759,1277,2422
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3119,407371 (3119),"9/30/2017 - 12/31/2017, Every day, Daily Average",1561,1121,2171
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3120,407370 (3120),"9/30/2017 - 12/31/2017, Every day, Daily Average",1507,1074,2113
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3121,407361 (3121),"9/30/2017 - 12/31/2017, Every day, Daily Average",1387,1008,1908
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3123,910980 (3123),"9/30/2017 - 12/31/2017, Every day, Daily Average",1927,1514,2451
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3126,407360 (3126),"9/30/2017 - 12/31/2017, Every day, Daily Average",1420,999,2018
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3127,407324 (3127),"9/30/2017 - 12/31/2017, Every day, Daily Average",2088,1557,2799
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3128,910972 (3128),"9/30/2017 - 12/31/2017, Every day, Daily Average",2264,1806,2836
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3129,407351 (3129),"9/30/2017 - 12/31/2017, Every day, Daily Average",1365,969,1921
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3130,407323 (3130),"9/30/2017 - 12/31/2017, Every day, Daily Average",1975,1446,2697
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3133,508524 (3133),"9/30/2017 - 12/31/2017, Every day, Daily Average",2157,1637,2841
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3134,407331 (3134),"9/30/2017 - 12/31/2017, Every day, Daily Average",1784,1311,2426
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3137,407344 (3137),"9/30/2017 - 12/31/2017, Every day, Daily Average",1565,1123,2180
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3138,407341 (3138),"9/30/2017 - 12/31/2017, Every day, Daily Average",1928,1413,2630
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3139,407310 (3139),"9/30/2017 - 12/31/2017, Every day, Daily Average",1965,1475,2616
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3140,407342 (3140),"9/30/2017 - 12/31/2017, Every day, Daily Average",1290,958,1735
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3141,508303 (3141),"9/30/2017 - 12/31/2017, Every day, Daily Average",1959,1456,2635
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3142,508331 (3142),"9/30/2017 - 12/31/2017, Every day, Daily Average",2143,1558,2946
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3143,407343 (3143),"9/30/2017 - 12/31/2017, Every day, Daily Average",1290,938,1773
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3145,407301 (3145),"9/30/2017 - 12/31/2017, Every day, Daily Average",1929,1468,2534
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3146,407170 (3146),"9/30/2017 - 12/31/2017, Every day, Daily Average",1610,1117,2320
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3147,407352 (3147),"9/30/2017 - 12/31/2017, Every day, Daily Average",1297,896,1876
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3148,407332 (3148),"9/30/2017 - 12/31/2017, Every day, Daily Average",1785,1316,2419
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3149,407302 (3149),"9/30/2017 - 12/31/2017, Every day, Daily Average",1954,1495,2553
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3150,407303 (3150),"9/30/2017 - 12/31/2017, Every day, Daily Average",1912,1420,2573
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3152,508522 (3152),"9/30/2017 - 12/31/2017, Every day, Daily Average",2174,1647,2868
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3153,407242 (3153),"9/30/2017 - 12/31/2017, Every day, Daily Average",1180,800,1739
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3154,407345 (3154),"9/30/2017 - 12/31/2017, Every day, Daily Average",1713,1236,2373
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3156,407346 (3156),"9/30/2017 - 12/31/2017, Every day, Daily Average",1844,1381,2462
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3157,407354 (3157),"9/30/2017 - 12/31/2017, Every day, Daily Average",1576,1053,2357
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3158,508541 (3158),"9/30/2017 - 12/31/2017, Every day, Daily Average",2221,1700,2900
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3160,407181 (3160),"9/30/2017 - 12/31/2017, Every day, Daily Average",1721,1283,2307
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3162,407298 (3162),"9/30/2017 - 12/31/2017, Every day, Daily Average",1813,1347,2439
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3163,407291 (3163),"9/30/2017 - 12/31/2017, Every day, Daily Average",1836,1362,2473
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3164,407348 (3164),"9/30/2017 - 12/31/2017, Every day, Daily Average",1790,1256,2550
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3166,407281 (3166),"9/30/2017 - 12/31/2017, Every day, Daily Average",1714,1262,2326
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3168,407297 (3168),"9/30/2017 - 12/31/2017, Every day, Daily Average",1849,1356,2520
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3169,407292 (3169),"9/30/2017 - 12/31/2017, Every day, Daily Average",1854,1364,2518
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3171,508523 (3171),"9/30/2017 - 12/31/2017, Every day, Daily Average",2288,1677,3121
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3172,407256 (3172),"9/30/2017 - 12/31/2017, Every day, Daily Average",1675,1187,2363
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3173,910991 (3173),"9/30/2017 - 12/31/2017, Every day, Daily Average",1793,1385,2319
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3174,407252 (3174),"9/30/2017 - 12/31/2017, Every day, Daily Average",1716,1201,2451
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3175,407282 (3175),"9/30/2017 - 12/31/2017, Every day, Daily Average",1721,1268,2335
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3176,407251 (3176),"9/30/2017 - 12/31/2017, Every day, Daily Average",1714,1213,2421
3863,"CALTRAIN MAIN STATION, SF, 700 4th St, San Francisco, CA",3177,910974 (3177),"9/30/2017 - 12/31/2017, Every day, Daily Average",1853,1460,2351
